text,x,y,z
Horizon,-12.434453,-25.992634,13.526293
Time,-11.939739,-6.2392664,40.40947
Horizon,-11.911556,-27.181015,13.715783
Time,-2.5688775,29.823376,17.997787
Horizon,-11.997971,-26.358355,12.343072
marks,3.7055137,-3.2707145,25.746897
Sort,-0.40085348,-2.6723213,0.13269985
names,-0.17201005,-1.9447765,23.995495
largest,-21.155186,-12.441617,1.3583506
Change,6.5762353,16.553917,3.799104
Time,-2.5688775,29.823376,17.997787
SM,-4.432308,-36.389706,12.17916
Understanding,-5.956785,-19.201448,-25.180817
Week,-17.763475,9.7870655,30.084633
III,-1.7788309,10.047435,15.130588
Dr,31.439379,22.780058,20.742466
chenyanghecuhkeduhk,-31.766783,-17.068735,8.11549
Design,24.926247,15.628495,-7.877996
Building,33.316254,19.82011,6.6993666
Start,16.419966,25.391298,9.27252
PART,-29.592396,4.235146,21.392395
Design,40.49778,11.267889,-9.696378
Design,6.497787,28.295069,-7.3379607
Data,9.300082,-19.218084,33.663082
Design,24.926247,15.628495,-7.877996
Design,24.926247,15.628495,-7.877996
Design,24.926247,15.628495,-7.877996
Design,37.138744,8.567761,-4.2168756
There,-28.435015,21.669847,-11.4407835
considered,-24.920397,-8.470849,-17.871777
design,26.869974,3.4517388,-10.532559
representation,19.997076,-5.9483347,-20.49387
Lets,-19.47574,18.509459,5.337177
Design,24.926247,15.628495,-7.877996
Data,15.654104,1.8467648,34.451
Design,6.497787,28.295069,-7.3379607
Data,4.2029405,1.955394,40.477776
Design,24.926247,15.628495,-7.877996
Data,4.2029405,1.955394,40.477776
As,-12.702026,-5.74351,29.882061
various,-28.346134,0.14156425,-10.385319
quantitative,-8.141606,-26.872654,2.4572802
What,-10.80381,24.280586,-33.81679
As,-12.702026,-5.74351,29.882061
different,-21.13464,0.32782143,-21.954466
basis,6.146612,-5.5984836,12.535135
Design,6.497787,28.295069,-7.3379607
Data,9.300082,-19.218084,33.663082
Various,-28.461866,0.29166663,-9.766706
Design,24.926247,15.628495,-7.877996
Data,4.2029405,1.955394,40.477776
What,-20.849718,28.692884,-19.153059
recipes,-20.256096,-12.1656275,17.179955
Every,-38.249985,-0.9699676,5.000756
Design,24.926247,15.628495,-7.877996
Data,9.300082,-19.218084,33.663082
Attributes,-1.2937868,-9.152449,27.257332
associated,-12.759037,-5.5349183,-16.169615
Design,6.497787,28.295069,-7.3379607
Data,4.2029405,1.955394,40.477776
Attributes,-1.6087303,-9.238086,27.882256
associated,-12.759037,-5.5349183,-16.169615
Design,24.926247,15.628495,-7.877996
Data,4.2029405,1.955394,40.477776
Quantitative,-12.491739,-30.85285,-2.0470903
Position,-1.0248737,-1.2429065,6.5596013
quantitative,-9.251998,-26.93801,1.6738626
Size,-11.967808,-15.151192,9.999818
quantitative,-9.11856,-26.314299,2.6271095
quantity,-15.664713,-24.206556,4.7110233
Variation,-30.192795,0.39602506,-13.996777
chart,23.961258,-16.576452,4.4119473
quantitative,-8.5109825,-26.271442,1.7418517
Design,35.0083,26.938383,-11.185481
Data,4.2029405,1.955394,40.477776
Quantitative,-12.491739,-30.85285,-2.0470903
Variation,-30.193064,0.3961013,-13.997037
texture,2.5569427,-7.980761,17.18208
Typically,-22.492891,-9.0845,-8.873142
quantity,-15.313181,-23.681168,4.636411
Typically,-22.19112,-8.481611,-9.508943
quantity,-15.664713,-24.206556,4.7110233
Design,35.0083,26.938383,-11.185481
Data,9.300082,-19.218084,33.663082
Categorical,-20.045223,-37.142677,5.398603
Symbols,9.596878,-13.360049,15.602321
markers,6.4153004,-2.5145762,27.463587
Color,17.587843,10.536495,23.65897
different,-20.285736,-2.3061697,-15.212683
used,-1.76302,8.879374,-15.914263
represent,18.426977,-2.9061687,-20.128653
Design,24.926247,15.628495,-7.877996
Data,9.300082,-19.218084,33.663082
Relational,-12.854748,-16.227612,-15.202045
nodes,7.9948096,-0.8570972,28.049652
direction,-9.413451,-7.2587605,1.651362
presence,20.518469,-6.011276,-9.667831
Containment,6.0070577,1.5567867,13.013752
relationship,-9.288543,-13.03859,-11.638242
hierarchical,1.9611839,-33.602856,-0.6071449
Design,24.926247,15.628495,-7.877996
Data,4.2029405,1.955394,40.477776
mediacomworkintera,1.9782492,-22.86262,2.6705723
ctivemostvaluable,-0.9678179,-30.273144,6.520428
sportsfranchises,4.3290067,-6.735627,4.3951406
Design,35.0083,26.938383,-11.185481
Data,4.2029405,1.955394,40.477776
ngbesttemplatebusiness,5.0021267,-31.320017,8.022374
infographic20575791,4.1098094,-26.201183,5.2040896
Design,6.497787,28.295069,-7.3379607
Data,9.300082,-19.218084,33.663082
Marks,5.444532,-4.5776978,24.538847
There,-28.829803,22.614197,-8.84326
deployment,-5.459665,1.5399363,0.16329281
Attributes,-1.661262,-9.797683,27.421337
values,-2.952677,-15.960902,32.08385
ways,-15.788929,-14.392193,26.318485
Design,24.926247,15.628495,-7.877996
Data,9.300082,-19.218084,33.663082
Marks,5.440428,-3.7732844,24.033434
dimension,-13.414012,-13.735002,6.532407
represent,18.426622,-2.9059596,-20.126059
basis,6.1466084,-5.5984898,12.535132
commonly,-25.142076,-9.562622,-11.441899
Design,24.926247,15.628495,-7.877996
Data,4.2029405,1.955394,40.477776
Marks,5.444532,-4.5776978,24.538847
commonly,-25.14343,-9.562329,-11.4424715
plots,18.408813,-14.947714,6.2742343
used,-1.7797258,9.455865,-16.257008
specifically,-12.861769,-15.753085,-2.169557
Design,6.497787,28.295069,-7.3379607
Data,9.300082,-19.218084,33.663082
Marks,5.444532,-4.5776978,24.538847
Design,6.497787,28.295069,-7.3379607
Data,16.855095,1.5869241,34.01504
Design,24.926247,15.628495,-7.877996
Data,4.2029405,1.955394,40.477776
This,-29.47722,1.6507301,-25.882307
visualization,15.066908,-19.740538,-6.451509
much,-24.530064,5.062641,-7.8324537
welfare,1.0091065,-0.9340314,-11.464146
each,-43.677406,-1.3117145,6.9856663
ry6011863Caritas,3.0528324,-28.128496,5.093107
KontaktladenAnnualReport,-1.3199228,-21.19744,3.4588568
Design,24.926247,15.628495,-7.877996
Data,9.300082,-19.218084,33.663082
Usually,-28.019693,-12.707115,-8.643643
Global,-16.207558,2.5130436,8.346713
Rankings,0.63768744,-7.264941,-1.48724
FiveThirtyEight,-11.31324,-9.468604,-33.65917
Design,24.926247,15.628495,-7.877996
Data,9.300082,-19.218084,33.663082
Usually,-28.019693,-12.707115,-8.643643
Design,6.497787,28.295069,-7.3379607
Data,16.855095,1.5869241,34.01504
Usually,-28.019693,-12.707115,-8.643643
Analysis,5.442834,14.969128,13.51957
expenditure,3.7440133,-0.80765754,-31.015236
of,-17.519045,28.821264,17.092129
Design,24.926247,15.628495,-7.877996
Data,16.83723,1.1881393,36.145657
Usually,-27.798391,-12.34982,-7.568111
Design,24.926247,15.628495,-7.877996
Data,9.300082,-19.218084,33.663082
There,-32.850616,15.395963,-19.819689
Several,-27.687662,0.18436207,-7.921468
undertaken,3.0186265,1.771774,-23.259113
Design,6.497787,28.295069,-7.3379607
Data,9.300082,-19.218084,33.663082
Formulating,16.079824,2.1675797,-33.52345
Skills,2.614662,-11.317009,2.0398803
definitions,22.662281,-15.296518,-36.72064
project,25.242147,-7.178629,1.6936319
reference,-2.285342,-13.004153,2.592498
tools,3.1643507,-12.252108,2.6323924
Design,6.497787,28.295069,-7.3379607
Data,9.300082,-19.218084,33.663082
Formulating,16.232796,2.0997348,-34.644688
Directory,-10.306819,-7.531729,2.4442363
visualisingdatacom,6.917645,-25.52342,-2.7545977
Design,6.497787,28.295069,-7.3379607
Data,4.2029405,1.955394,40.477776
Formulating,25.597689,3.3350062,-31.076656
Design,35.0083,26.938383,-11.185481
Data,9.300082,-19.218084,33.663082
Working,-0.515666,2.9330752,-17.654518
What,-20.849718,28.692884,-19.153059
Have,-25.267426,19.740467,2.6707788
Design,6.497787,28.295069,-7.3379607
Data,4.2029405,1.955394,40.477776
Establishing,16.124058,6.7003603,-1.5091866
What,-20.849718,28.692884,-19.153059
Is,-25.588654,29.768398,-3.56607
PART,-28.040655,8.403066,25.233635
Building,33.316254,19.82011,6.6993666
Building,33.316254,19.82011,6.6993666
Comparing,-9.091691,-33.042255,-26.420103
Time,-5.2257,18.021269,29.787237
Geospatial,-4.3962793,-37.357304,-8.32387
Distribution,38.546288,-5.3152695,1.9495361
Parttowhole,-28.112177,-24.571392,-1.1541351
Qualitative,10.783526,-34.77281,-10.671214
Relationship,-11.464722,-15.0496235,-14.607137
Geospatial,-3.159019,-38.575863,-5.525405
geographic,-4.8004985,-32.206833,-4.378535
Challenges,0.5328538,-10.263113,8.642278
Geospatial,-4.3962793,-37.357304,-8.32387
Geospatial,3.3230097,-45.735344,1.5722696
value,-12.499284,-19.532682,34.03498
Is,-25.776949,30.639858,-2.8649266
always,-32.75173,-15.69388,-9.823751
Which,-16.46894,19.460678,-23.615627
are,-20.564165,26.466362,3.099334
familiar,-10.759425,-7.1513605,-7.104766
Geospatial,-4.3962793,-37.357304,-8.32387
Choropleth,15.152743,-40.58828,10.209588
It,-34.690987,15.176363,11.801402
quantities,-13.640248,-26.09175,3.155887
should,-15.362023,19.16503,1.7283834
are,-20.02456,27.417202,2.78415
midpoint,-22.14136,-3.5942845,2.2824745
Geospatial,-4.3962793,-37.357304,-8.32387
Choropleth,15.152745,-40.588284,10.209587
something,-31.867125,3.354173,-2.5761156
It,-17.75311,40.576332,-6.1616077
Geospatial,3.3230097,-45.735344,1.5722696
Choosing,19.179354,7.010627,-21.379143
projection,24.528131,-7.3559103,2.6249814
All,-26.286993,3.6632962,-0.2801385
considerable,-25.407524,-7.7918415,-17.904928
earth,-5.523566,0.38900632,13.906325
Geospatial,-4.3962793,-37.357304,-8.32387
Choosing,20.376738,5.621643,-23.579567
Used,-0.5403409,9.37035,-15.7555
Geospatial,1.6060144,-45.023846,0.920263
Choosing,20.23851,6.6510544,-23.211609
Geospatial,-4.3160872,-38.483685,-10.474952
Choosing,20.765812,4.05584,-20.767656
Geospatial,2.995416,-43.793724,1.5780185
Choosing,19.179354,7.010627,-21.379143
orldcoronavirustrackerand,7.6565185,-19.56452,2.021313
mapsvaccinationrolloutand,8.0261135,-19.739355,1.1963013
access,-7.648809,-1.5208572,-9.097405
Geospatial,-3.4865954,-39.619194,-8.407619
Choosing,20.394775,7.458132,-21.238153
By,-4.4354787,17.491018,-7.4840145
different,-21.13464,0.32782143,-21.954466
Geospatial,4.556785,-45.00476,-5.1366286
Choosing,20.765812,4.05584,-20.767656
No,-8.717223,31.102953,-5.886181
Geospatial,-5.6100445,-33.638935,-10.963965
Choosing,20.394775,7.458132,-21.238153
Equal,-14.925087,0.31195056,-15.668205
Geospatial,-4.3962793,-37.357304,-8.32387
Choosing,19.179354,7.010627,-21.379143
Data,4.2029405,1.955394,40.477776
Eg,-9.367915,2.9507325,28.398052
Geospatial,-4.3962793,-37.357304,-8.32387
Choosing,20.394775,7.458132,-21.238153
Arbitrary,-4.6696463,-3.7539399,-17.2279
Geospatial,-4.3962793,-37.357304,-8.32387
Alternativecartogram,14.132541,-41.787136,5.834462
On,-2.5814662,38.31923,-2.1787462
One,-30.718796,-6.6556315,0.56019163
know,-2.9942544,-13.787269,-18.996
Geospatial,1.6060144,-45.023846,0.920263
Alternativecartogram,14.132541,-41.787136,5.834462
Geospatial,-4.3160872,-38.483685,-10.474952
Alternative,-15.225366,13.424402,-21.885141
cartogram,15.721632,-38.315186,6.571044
Geospatial,4.556785,-45.00476,-5.1366286
Alternative,-11.942507,11.063969,-22.097095
cartogram,13.183082,-38.681877,6.899538
Geospatial,3.3230097,-45.735344,1.5722696
Alternative,-10.963476,10.322395,-22.555262
cartogram,13.183082,-38.681877,6.899538
Geospatial,2.995416,-43.793724,1.5780185
Alternative,-10.203477,11.129816,-21.83749
cartogram,13.183082,-38.681877,6.899538
Geospatial,-6.470737,-37.538853,-9.534852
Alternative,-11.208753,11.78235,-21.271631
cartogram,15.751028,-39.29461,6.4970193
Geospatial,-4.3962793,-37.357304,-8.32387
Alternative,-14.3833065,12.84252,-21.78574
cartogram,15.721632,-38.315186,6.571044
Geospatial,4.556785,-45.00476,-5.1366286
Alternative,-11.938501,10.697457,-20.675531
cartogram,15.721632,-38.315186,6.571044
Geospatial,4.556785,-45.00476,-5.1366286
Alternative,-11.809368,9.741431,-21.555428
cartogram,15.461233,-38.710506,4.978076
Geospatial,-5.6100445,-33.638935,-10.963965
Alternativeproportional,-15.385547,8.892037,-24.96197
Color,16.140533,12.6775055,21.60377
data,19.57299,-8.76693,37.07749
Different,-40.27384,-4.7180505,-15.770611
compact,-2.1063046,6.423224,-4.2569275
Geospatial,-5.451358,-38.961258,-6.910391
Alternativeproportional,-15.385547,8.892037,-24.96197
Geospatial,-5.67656,-39.46685,-8.936477
Alternativeproportional,-15.385547,8.892037,-24.96197
Geospatial,-5.67656,-39.46685,-8.936477
Flow,-6.9849253,1.5244027,-1.836347
way,-15.552206,-14.3778925,26.125683
geographic,-4.800738,-32.208054,-4.3779507
Geospatial,1.6060144,-45.023846,0.920263
Maps,17.754251,-24.47308,15.482071
rates,-13.635558,-7.6528106,-2.152785
Geospatial,1.6060144,-45.023846,0.920263
Maps,17.754251,-24.47308,15.482071
choice,19.249376,5.095573,-15.716819
Post,-0.033224463,8.117007,5.923645
relationship,-9.778815,-13.025572,-12.105173
suicide,7.5892024,-15.227662,-3.240838
Geospatial,1.6060144,-45.023846,0.920263
Conclusion,-0.74106425,14.90194,16.3593
When,-9.728803,40.632923,9.097194
But,-11.607164,17.28034,-9.511333
Are,-22.779207,27.168383,-0.17561394
map,19.026201,-23.627142,13.685342
PART,-20.629084,2.7493055,16.396767
Start,16.419966,25.391298,9.27252
Creating,31.250093,11.568328,-28.626223
Aggregation,3.9765692,6.4635863,-0.03981057
Aggregation,3.8197765,6.0643587,0.19827837
expressed,11.906539,-6.4265018,-15.058753
Supported,-6.982555,4.0047145,-14.790284
Sum,-21.864103,2.8468623,4.1732473
percentiles,-22.139168,-2.799556,11.885545
Creating,32.80013,-4.4557643,-25.614826
What,-20.849718,28.692884,-19.153059
Calculated,-12.796557,-24.303783,-12.962138
workbook,8.798964,-20.743956,11.441009
Calculated,-13.023457,-25.116482,-13.365859
dialog,-7.588526,-7.574175,-10.811974
database,21.622137,-8.939176,33.748886
Creating,33.318844,-3.768165,-23.910397
How,9.278312,40.631012,-16.554531
Calculated,-13.023457,-25.116482,-13.365859
heavylifting,-10.8696785,4.4714437,1.0120682
formula,9.708061,4.6467547,9.283671
Functions,2.7845364,-30.295708,-6.913051
logical,4.3201156,-29.569971,-10.6077795
Fields,6.158151,-11.432895,24.245037
Operators,-0.8820339,-27.737219,-5.189206
Creating,29.724022,-3.6958566,-23.293873
How,9.278312,40.631012,-16.554531
Calculated,-12.888161,-24.347076,-13.869973
heavylifting,-10.869778,4.471231,1.0119554
formula,9.666156,5.178257,9.030545
Operational,-2.0220115,-28.974829,-5.0441885
including,-12.567498,9.490687,-12.186108
Parameters,-2.5624137,-12.4996,23.75314
information,-2.78779,-19.752895,-2.239661
Comments,7.1973896,-27.419025,24.447338
formula,9.249457,4.7701435,8.93506
Creating,31.673664,-3.4102795,-26.826616
Creating,31.666632,-4.9297905,-23.973059
Creating,31.250093,11.568328,-28.626223
Creating,30.326256,-3.451271,-25.291664
Creating,31.836226,13.15356,-23.246885
Ad,-13.317196,5.9006114,-36.504875
Creating,31.55457,-2.9947941,-23.212448
How,4.2642207,30.850706,-25.810286
Quick,-13.738782,-1.4976034,-8.838007
Creating,31.250093,11.568328,-28.626223
Using,-5.308184,13.655522,-11.570871
Creating,31.877897,13.975473,-24.145313
Detecting,16.2879,-9.213005,-33.308987
Creating,30.326256,-3.451271,-25.291664
Naming,-0.3628675,-1.8180126,24.135416
Creating,32.344265,-2.4738407,-25.147013
Editing,38.639217,1.5851096,-18.547249
Table,14.479031,-13.04897,20.106604
Calculation,-14.465518,-25.216951,-10.723489
Summarize,1.1794764,12.59398,12.577631
depending,-15.368277,1.1350305,-22.822983
Running,1.4689621,13.967611,-11.600733
calculation,-14.752418,-25.666025,-9.8032675
Creating,31.250093,11.568328,-28.626223
Editing,38.639217,1.5851096,-18.547249
Table,14.4787445,-13.04952,20.10853
Creating,31.666632,-4.9297905,-23.973059
Editing,38.639217,1.5851096,-18.547249
Secondary,-18.021954,10.14942,2.1839392
Creating,31.55457,-2.9947941,-23.212448
Create,9.692744,17.224726,-39.095562
Creating,30.546417,-1.6290451,-24.430145
Defining,-3.0153842,-15.556779,-41.006973
Size,-11.448487,-15.016936,9.71316
Creating,31.250093,11.568328,-28.626223
Create,9.692744,17.224726,-39.095562
Creating,31.250093,11.568328,-28.626223
Defining,10.535773,-26.978083,-37.410534
Position,-1.0248737,-1.2429065,6.5596013
reference,-2.285322,-13.00394,2.5926738
Creating,30.1135,19.037935,-22.727268
Defining,16.903706,-12.960744,-41.252346
Creating,31.877897,13.975473,-24.145313
What,-14.833681,22.089603,-33.34022
Creating,30.1135,19.037935,-22.727268
1Create,8.935288,12.254653,-37.869286
2Expose,7.9700947,10.049817,-37.876266
3Use,-6.0658298,0.10982,-30.981068
4Use,-7.377235,-0.6618726,-30.430399
Creating,29.78537,-5.2830644,-24.470673
What,-20.849718,28.692884,-19.153059
Creating,30.1135,19.037935,-22.727268
What,-23.658972,10.921764,-33.83264
Rightclick,36.000248,-5.070638,-12.723636
List,13.319566,-0.5755679,20.362577
measuresvariables,-26.875872,-26.279373,16.231358
Creating,32.344265,-2.4738407,-25.147013
What,-20.849718,28.692884,-19.153059
Rightclick,36.59179,-5.0660458,-12.483119
Creating,30.326256,-3.451271,-25.291664
What,-20.849718,28.692884,-19.153059
Calculate,-14.538385,-24.133434,-13.659576
different,-20.10157,-1.3613853,-16.094889
Creating,31.250093,11.568328,-28.626223
What,-20.849718,28.692884,-19.153059
Parameter,-2.487618,-12.23075,23.678276
Time,-2.5688775,29.823376,17.997787
SM,-11.103732,-47.168762,8.519848
Understanding,-8.513744,-21.291344,-23.1019
Week,-24.064611,-0.6484129,34.608578
Dr,30.739521,24.294998,21.496511
chenyanghecuhkeduhk,-35.45588,-19.86285,9.356261
Design,6.497787,28.295069,-7.3379607
Term,2.883273,-23.36184,15.817966
Inclass,-16.396708,-34.335697,18.2093
PART,-20.002386,2.0501952,17.315144
Design,35.0083,26.938383,-11.185481
Design,24.926247,15.628495,-7.877996
Data,4.2029405,1.955394,40.477776
Design,6.497787,28.295069,-7.3379607
Design,6.497787,28.295069,-7.3379607
Design,40.49778,11.267889,-9.696378
Design,24.926247,15.628495,-7.877996
representation,18.848251,-5.966052,-18.58484
After,-1.2054952,10.687798,6.1732564
Interactivity,36.729393,-13.522522,-9.152884
Features,0.073731266,20.610378,9.015044
Filmographics,30.318783,-25.881332,-1.0933422
Spielberg,28.997332,-29.299225,-4.7643437
visualisingdatacom,7.4986224,-26.446936,-2.4477415
Interactivity,21.53541,-14.723618,-14.696915
Features,-0.06575263,20.775703,7.7318444
It,-40.606144,10.892657,6.58753
It,-42.35978,12.128224,4.000007
different,-19.90445,-1.1198469,-14.8318205
It,-17.049042,38.053364,-5.9128213
interrogations,7.5483074,-11.548549,-34.230274
It,-42.043293,15.79227,11.063105
It,-18.95693,37.88364,-7.3308954
techniques,4.5669894,-19.803637,-29.396013
Interactivity,22.790852,-13.581627,-15.127902
Features,-0.8439399,19.762375,7.9674487
There,-32.850616,15.395963,-19.819689
enhancing,12.273255,8.8615055,-8.370329
Not,-12.966391,29.397291,-4.7714114
incorporated,-9.45952,8.6397085,-11.756993
Interactivity,22.504173,-11.932643,-14.200722
Features,0.23055226,19.673859,8.366562
There,-32.850616,15.395963,-19.819689
control,3.8872914,7.4572163,9.676288
Interactivity,21.342928,-15.341621,-13.058611
Data,15.654104,1.8467648,34.451
Framing,7.225864,-1.1822587,8.572132
profiledatabeatsvizLocalAuth,23.805023,-3.854317,18.121904
orityFundingGapsandCutsFundi,23.654694,-6.1982064,-0.64035594
ngGap,5.5425186,-31.411863,7.9905214
Interactivity,20.850256,-13.884714,-11.915876
Data,9.300082,-19.218084,33.663082
Framing,7.225953,-1.1823462,8.572087
olympics2016sportSwimming50,-2.3339562,-35.204014,5.102751
m20Freestyle,-3.24538,-28.92288,8.089519
Interactivity,36.729393,-13.522522,-9.152884
Data,9.300082,-19.218084,33.663082
Navigating,-4.0458965,3.3037927,6.160556
greater,-16.767456,4.5199604,-7.7193136
different,-19.90445,-1.1198469,-14.8318205
Interactivity,22.167257,-13.604487,-13.292527
Data,9.300082,-19.218084,33.663082
Navigating,-4.0458965,3.3037927,6.160556
Interactivity,36.413097,-16.70637,-4.014471
Data,9.300082,-19.218084,33.663082
Animating,14.737992,-14.871763,-6.5630574
playpausestop,3.320201,3.526007,-8.142246
interest,-4.659475,-10.345508,-15.070326
Interactivity,23.113848,-12.066028,-12.600367
Data,9.300082,-19.218084,33.663082
Animating,14.738161,-14.87101,-6.5620174
playpausestop,3.3194923,3.525176,-8.141976
interest,-4.659475,-10.345508,-15.070326
Interactivity,22.536625,-14.892863,-11.910912
Data,9.300082,-19.218084,33.663082
Sequencing,3.1260576,2.3598413,4.3217263
content,11.951226,4.8339767,15.887816
imescominteractive20120213us,2.9211752,-24.151005,2.9551375
politics2013budgetproposal,23.90614,-7.3739877,-0.94300634
graphichtml,16.941263,-10.5338545,0.5222285
Interactivity,22.282345,-13.04634,-11.446537
Data,9.300082,-19.218084,33.663082
Sequencing,3.1260526,2.359843,4.3217344
offers,12.797412,4.7020235,-15.072835
different,-21.13464,0.32782143,-21.954466
Clicking,36.169247,-7.902028,-11.832332
pagination,-4.9863997,1.374051,3.4935627
navigation,-5.6832995,2.2590082,3.8711913
of,-22.12602,29.142267,15.5607195
Interactivity,35.486355,-14.699594,-7.7211742
Data,9.300082,-19.218084,33.663082
Contributing,5.2357793,-33.1227,-33.63804
customize,25.261168,0.2676301,-13.7523155
Interactivity,37.590893,-15.326944,-8.158492
Presentation,20.35255,-2.033911,-7.9810476
Focusing,5.4314775,-2.7027366,-6.763334
users,2.969296,4.561895,21.676495
onandcommunitybirthsdeathsandmarri,8.4692955,-16.934685,-1.6172516
ageslivebirthsarticlesbabynamessince,8.634074,-17.1314,-1.4443843
1904howhasyoursperformed201609,-8.938649,-0.90547353,-27.274641
Interactivity,21.084442,-12.816979,-14.687507
Presentation,18.436998,-3.1737978,-6.0953894
Focusing,6.353674,-2.7508488,-6.683831
As,-12.713506,-6.731352,29.030806
colored,13.294546,12.628942,18.412638
lightened,-10.354498,7.2676935,-1.6276888
Interactivity,23.204615,-15.049167,-13.781294
Presentation,17.65978,-2.4893303,-6.602579
Focusing,6.353674,-2.7508488,-6.683831
com15nobels,1.3168782,-26.997517,5.154638
Interactivity,36.729393,-13.522522,-9.152884
Presentation,18.187605,-3.103175,-6.934606
Annotating,30.664467,-21.973948,19.72211
such,-27.122269,9.333684,-8.681058
harttypebubblesurlv1,-18.329605,-20.51619,19.570795
Interactivity,36.382042,-16.974024,-3.5738287
Presentation,19.86172,-1.1564568,-7.985198
Annotating,30.664467,-21.973948,19.72211
Interactivity,37.19757,-13.480987,-6.968373
Presentation,20.427845,-1.4265951,-8.719704
Orientating,-7.675155,-4.8007593,2.896398
of,-15.261288,25.04787,14.430934
within,-9.939278,6.6556416,10.811309
hicsdataviewhowamericans,-8.946424,2.7188416,20.806227
die,-25.843464,19.536163,-10.533512
Interactivity,21.132519,-12.171792,-12.8126955
Below,-7.4409375,8.216338,8.448057
illustrating,11.110393,-5.3112917,-21.620014
interactive,-8.534234,-6.906032,-11.8544445
employed,-2.1171932,1.381703,-22.083975
Filmographics,29.07144,-25.803066,-1.472239
visualisation,13.849297,-24.88363,-2.6611238
Interactivity,23.828022,-13.833913,-12.324974
Influencing,28.830309,-4.499667,-9.237036
What,-23.658972,10.921764,-33.83264
When,-9.728803,40.632923,9.097194
use,6.1147876,20.30845,-17.06356
design,26.069613,3.324615,-10.093438
establishing,14.411534,7.1525564,-2.8955314
Ensuring,6.3699546,11.052341,-21.204147
trustworthiness,9.220355,-19.271008,-16.085215
influence,26.196981,-8.6725855,-5.958321
Interactivity,23.955711,-13.214459,-13.921221
Influencing,31.070204,-2.484511,-7.627343
Formulating,16.232796,2.0997348,-34.644688
What,-20.849718,28.692884,-19.153059
capabilities,-0.23909631,23.390242,3.0744746
For,0.04657165,41.952496,-10.066866
offers,13.062528,4.5057697,-15.562978
make,11.669312,0.7275588,-25.162888
Interactivity,36.729393,-13.522522,-9.152884
Influencing,31.070204,-2.484511,-7.627343
Formulating,21.589926,-0.632479,-31.297909
Tableau,20.383438,-15.226945,21.402937
benefits,-0.6068078,-3.7873614,-9.156928
dashboards,24.913155,-4.800994,17.534573
features,4.175263,24.528002,6.124373
Datawrapper,-5.312275,-28.786844,8.927045
offers,13.062528,4.5057697,-15.562978
accessible,-9.275572,-0.36150348,-12.229175
Datawrapperfree,-5.1266947,-28.800323,8.852137
Interactivity,37.19757,-13.480987,-6.968373
Influencing,29.878605,-5.5591917,-8.595674
Working,-0.515666,2.9330752,-17.654518
Data,4.2029405,1.955394,40.477776
datasets,21.573914,-8.94208,33.804142
filter,9.573952,0.026982889,-11.905962
Interactivity,35.486355,-14.699594,-7.7211742
Influencing,29.878605,-5.5591917,-8.595674
Establishing,16.124058,6.7003603,-1.5091866
Angle,-11.904529,-3.1800342,4.9059844
well,-24.977072,13.11865,9.737439
choices,17.634882,6.5434732,-15.869302
analysis,6.2780485,15.064404,13.038921
Interactivity,37.590893,-15.326944,-8.158492
Influencing,28.830309,-4.499667,-9.237036
Data,4.2029405,1.955394,40.477776
aspects,-7.6249685,-5.4164,29.187088
process,10.702249,2.3925292,-5.673304
Examples,-7.98826,2.136163,34.9035
crisscrossing,-18.183008,12.325137,12.699474
too,-22.838705,17.707735,16.551624
Interactivity,35.486355,-14.699594,-7.7211742
Influencing,28.830309,-4.499667,-9.237036
Data,4.2029405,1.955394,40.477776
Interactivity,37.590893,-15.326944,-8.158492
Influencing,29.878605,-5.5591917,-8.595674
Design,24.926247,15.628495,-7.877996
interactive,-8.228456,-6.4416413,-11.6809635
Make,11.037737,4.8895574,-27.32405
interactivity,34.892513,-17.574959,-11.093438
appropriate,-7.813666,1.1375431,-17.06601
interactive,-8.016638,-6.7954664,-12.100956
Interactivity,37.590893,-15.326944,-8.158492
Influencing,29.878605,-5.5591917,-8.595674
Interactivity,35.486355,-14.699594,-7.7211742
Influencing,29.878605,-5.5591917,-8.595674
Design,24.926247,15.628495,-7.877996
Trustworthy,9.135889,-21.140844,-18.350351
substantiate,9.527555,-4.98086,-20.23823
Accessible,-7.6833944,-0.9531454,-10.835499
unobtrusive,1.0904721,-8.082157,-23.367933
accessibility,-3.4597156,-3.0412283,-12.439961
Elegant,6.5234923,-8.909715,-23.365526
embrace,4.768378,-6.649301,-15.483165
PART,-33.792072,-4.830567,24.204165
Term,0.70459145,-15.213325,15.986448
Term,-1.1717825,-22.268456,14.590742
Create,12.205106,14.387263,-34.571964
1Choose,25.495216,5.237256,-20.090958
What,-20.849718,28.692884,-19.153059
2Justify,-4.662939,1.0551945,-30.858448
Term,-0.30046114,-16.574276,16.4721
Schedule,21.266294,-28.693789,9.661446
1No,-7.7602253,32.782887,-6.3814416
2Make,11.827238,6.5420103,-28.855627
3A,-4.6106396,-2.4499614,-33.575024
Term,-0.8968367,-14.719141,16.716112
Evaluation,3.845418,16.926792,15.65548
1Informativeness,17.521568,-17.460642,-18.160612
2Aesthetics,-3.6385217,-2.3899937,-34.090225
3Interestingness,18.2932,-17.416887,-17.236578
4Creativity,-7.2355433,-4.0472965,-28.015236
5Rigor,-9.40903,-1.8739018,-31.969364
Term,0.67854524,-18.37979,16.353252
Data,4.2029405,1.955394,40.477776
